"stn_name","year","month","day","daily_rainfall","stn_code"
"Boon Lay (West)",2016,1,29,25.6,"S63"
"Boon Lay (West)",2016,1,30,0.2,"S63"
"Boon Lay (West)",2016,1,31,33.4,"S63"
"Boon Lay (East)",2016,1,1,14.2,"S86"
"Boon Lay (East)",2016,1,2,19.4,"S86"
"Boon Lay (East)",2016,1,3,0.4,"S86"
"Boon Lay (East)",2016,1,4,3.2,"S86"
"Boon Lay (East)",2016,1,5,1.4,"S86"
"Boon Lay (East)",2016,1,6,0.4,"S86"
"Boon Lay (East)",2016,1,7,0,"S86"
"Boon Lay (East)",2016,1,8,0,"S86"
"Boon Lay (East)",2016,1,9,0,"S86"
"Boon Lay (East)",2016,1,10,0,"S86"
"Boon Lay (East)",2016,1,11,9,"S86"
"Boon Lay (East)",2016,1,12,0,"S86"
"Boon Lay (East)",2016,1,13,4.2,"S86"
"Boon Lay (East)",2016,1,14,6.8,"S86"
"Boon Lay (East)",2016,1,15,1.2,"S86"
"Boon Lay (East)",2016,1,16,0.2,"S86"
"Boon Lay (East)",2016,1,17,15.4,"S86"
"Ang Mo Kio",2016,1,1,6.4,"S109"
"Ang Mo Kio",2016,1,2,17.2,"S109"
"Ang Mo Kio",2016,1,3,1.6,"S109"
"Ang Mo Kio",2016,1,4,1.8,"S109"
"Ang Mo Kio",2016,1,5,0,"S109"
"Ang Mo Kio",2016,1,6,0.2,"S109"
"Ang Mo Kio",2016,1,7,0,"S109"
"Ang Mo Kio",2016,1,8,0,"S109"
"Ang Mo Kio",2016,1,9,0,"S109"
"Ang Mo Kio",2016,1,10,0,"S109"
"Ang Mo Kio",2016,1,11,14.6,"S109"
"Ang Mo Kio",2016,1,12,1,"S109"
"Ang Mo Kio",2016,1,13,0,"S109"
"Ang Mo Kio",2016,1,14,0.2,"S109"
"Ang Mo Kio",2016,1,15,40.8,"S109"
"Ang Mo Kio",2016,1,16,0.4,"S109"
"Ang Mo Kio",2016,1,17,15.6,"S109"
"Ang Mo Kio",2016,1,18,11.2,"S109"
"Ang Mo Kio",2016,1,19,1.2,"S109"
"Ang Mo Kio",2016,1,20,2,"S109"
"Ang Mo Kio",2016,1,21,0.6,"S109"
"Ang Mo Kio",2016,1,22,11.8,"S109"
"Ang Mo Kio",2016,1,23,2.2,"S109"
"Ang Mo Kio",2016,1,24,1.2,"S109"
"Ang Mo Kio",2016,1,25,3.6,"S109"
"Ang Mo Kio",2016,1,26,2.2,"S109"
"Ang Mo Kio",2016,1,27,0,"S109"
"Ang Mo Kio",2016,1,28,0,"S109"
"Ang Mo Kio",2016,1,29,0.8,"S109"
"Ang Mo Kio",2016,1,30,0,"S109"
"Ang Mo Kio",2016,1,31,0,"S109"
"Admiralty West",2016,1,1,8.8,"S105"
"Admiralty West",2016,1,2,14.6,"S105"
"Admiralty West",2016,1,3,0.4,"S105"
"Admiralty West",2016,1,4,0,"S105"
"Admiralty West",2016,1,5,0,"S105"
"Admiralty West",2016,1,6,0.6,"S105"
"Admiralty West",2016,1,7,0,"S105"
"Admiralty West",2016,1,8,0,"S105"
"Admiralty West",2016,1,9,0,"S105"
"Admiralty West",2016,1,10,0,"S105"
"Admiralty West",2016,1,11,24,"S105"
"Admiralty West",2016,1,12,0,"S105"
"Admiralty West",2016,1,13,0,"S105"
"Admiralty West",2016,1,14,0.4,"S105"
"Admiralty West",2016,1,15,20.8,"S105"
"Admiralty West",2016,1,16,2.2,"S105"
"Admiralty West",2016,1,17,54.6,"S105"
"Admiralty West",2016,1,18,2.6,"S105"
"Admiralty West",2016,1,19,0,"S105"
"Admiralty West",2016,1,20,1,"S105"
"Admiralty West",2016,1,21,0.4,"S105"
"Admiralty West",2016,1,22,16,"S105"
"Admiralty West",2016,1,23,4.2,"S105"
"Admiralty West",2016,1,24,0,"S105"
"Admiralty West",2016,1,25,4.2,"S105"
"Admiralty West",2016,1,26,6,"S105"
"Admiralty West",2016,1,27,0.2,"S105"
"Admiralty West",2016,1,28,3.2,"S105"
"Admiralty West",2016,1,29,0,"S105"
"Admiralty West",2016,1,30,0,"S105"
"Admiralty West",2016,1,31,8.4,"S105"
"Admiralty",2016,1,1,10.4,"S104"
"Admiralty",2016,1,2,13,"S104"
"Admiralty",2016,1,3,0.2,"S104"
"Admiralty",2016,1,4,0.4,"S104"
"Admiralty",2016,1,5,0,"S104"
"Admiralty",2016,1,6,0.4,"S104"
"Admiralty",2016,1,7,0,"S104"
"Admiralty",2016,1,8,0,"S104"
"Admiralty",2016,1,9,0,"S104"
"Admiralty",2016,1,10,0,"S104"
"Admiralty",2016,1,11,33.8,"S104"
"Admiralty",2016,1,12,0,"S104"
"Admiralty",2016,1,13,0,"S104"
"Admiralty",2016,1,14,1.6,"S104"
"Admiralty",2016,1,15,16.6,"S104"
"Admiralty",2016,1,16,2,"S104"
"Admiralty",2016,1,17,20.8,"S104"
"Admiralty",2016,1,18,14,"S104"
"Admiralty",2016,1,19,0,"S104"
"Admiralty",2016,1,20,0.4,"S104"
"Admiralty",2016,1,21,0.4,"S104"
"Admiralty",2016,1,22,28.2,"S104"
"Admiralty",2016,1,23,6.6,"S104"
"Admiralty",2016,1,24,0,"S104"
"Admiralty",2016,1,25,5,"S104"
"Admiralty",2016,1,26,7.4,"S104"
"Admiralty",2016,1,27,0.2,"S104"
"Admiralty",2016,1,28,5.4,"S104"
"Admiralty",2016,1,29,0,"S104"
"Admiralty",2016,1,30,0,"S104"
"Admiralty",2016,1,31,7.6,"S104"
